gene	contig_count	contigs	is_tf	annotation_column
c110482_g1_i1	1	c110482_g1_i1	0	KO_EUK
c110483_g1_i1	1	c110483_g1_i1	0	KO_EUK
c110484_g1_i1	1	c110484_g1_i1	0	KO_EUK
c110484_g2_i1	1	c110484_g2_i1	0	KO_EUK
c110484_g3_i1	1	c110484_g3_i1	0	KO_EUK
c110484_g4_i1	1	c110484_g4_i1	0	KO_EUK
c110484_g5_i1	1	c110484_g5_i1	0	KO_EUK
c110484_g6_i1	1	c110484_g6_i1	0	KO_EUK
c110485_g1_i1	1	c110485_g1_i1	0	KO_EUK
c110485_g2_i2	1	c110485_g2_i2	0	KO_EUK
c110485_g3_i1	1	c110485_g3_i1	0	KO_EUK
c110486_g1_i1	1	c110486_g1_i1	0	KO_EUK
c110487_g1_i2	1	c110487_g1_i2	0	KO_EUK
c110488_g1_i1	1	c110488_g1_i1	0	KO_EUK
c110488_g2_i1	1	c110488_g2_i1	0	KO_EUK
c110488_g3_i2	1	c110488_g3_i2	0	KO_EUK
c110488_g4_i1	1	c110488_g4_i1	0	KO_EUK
c110489_g2_i1	1	c110489_g2_i1	0	KO_EUK
c110490_g1_i1	1	c110490_g1_i1	0	KO_EUK
c110491_g1_i1	1	c110491_g1_i1	0	KO_EUK
c110492_g1_i1	1	c110492_g1_i1	1	KO_EUK
c110492_g2_i1	1	c110492_g2_i1	0	KO_EUK
c110493_g1_i2	1	c110493_g1_i2	0	KO_EUK
c110494_g1_i1	1	c110494_g1_i1	0	KO_EUK
c110496_g2_i1	1	c110496_g2_i1	0	KO_EUK
c110497_g1_i1	1	c110497_g1_i1	0	KO_EUK
c110498_g1_i1	1	c110498_g1_i1	0	KO_EUK
c110499_g1_i1	1	c110499_g1_i1	0	KO_EUK
c110500_g1_i1	1	c110500_g1_i1	0	KO_EUK
c110501_g1_i1	1	c110501_g1_i1	0	KO_EUK
c110502_g1_i1	1	c110502_g1_i1	0	KO_EUK
c110502_g2_i3	1	c110502_g2_i3	0	KO_EUK
c110502_g3_i2	1	c110502_g3_i2	0	KO_EUK
c110502_g4_i1	1	c110502_g4_i1	0	KO_EUK
c110502_g5_i1	1	c110502_g5_i1	0	KO_EUK
c110503_g2_i2	1	c110503_g2_i2	0	KO_EUK
c110504_g1_i1	1	c110504_g1_i1	0	KO_EUK
c110504_g2_i1	1	c110504_g2_i1	0	KO_EUK
c110505_g2_i1	1	c110505_g2_i1	1	KO_EUK
c110506_g1_i1	1	c110506_g1_i1	0	KO_EUK
c110507_g1_i2	1	c110507_g1_i2	0	KO_EUK
c110508_g1_i1	1	c110508_g1_i1	0	KO_EUK
c110508_g2_i2	1	c110508_g2_i2	0	KO_EUK
c110509_g1_i2	1	c110509_g1_i2	0	KO_EUK
c110510_g2_i1	1	c110510_g2_i1	0	KO_EUK
c110510_g5_i1	1	c110510_g5_i1	0	KO_EUK
c110511_g1_i2	1	c110511_g1_i2	0	KO_EUK
c110512_g1_i1	1	c110512_g1_i1	0	KO_EUK
c110512_g2_i1	1	c110512_g2_i1	0	KO_EUK
c110513_g1_i4	1	c110513_g1_i4	0	KO_EUK
c110513_g2_i1	1	c110513_g2_i1	0	KO_EUK
c110514_g1_i1	1	c110514_g1_i1	0	KO_EUK
c110515_g1_i1	1	c110515_g1_i1	0	KO_EUK
c110516_g1_i3	1	c110516_g1_i3	0	KO_EUK
c110516_g2_i1	1	c110516_g2_i1	0	KO_EUK
c110516_g3_i1	1	c110516_g3_i1	0	KO_EUK
c110516_g4_i1	1	c110516_g4_i1	0	KO_EUK
c110517_g1_i1	1	c110517_g1_i1	0	KO_EUK
c110517_g2_i1	1	c110517_g2_i1	0	KO_EUK
c110518_g1_i1	1	c110518_g1_i1	1	KO_EUK
c110519_g1_i1	1	c110519_g1_i1	0	KO_EUK
c110520_g5_i1	1	c110520_g5_i1	0	KO_EUK
c110520_g6_i1	1	c110520_g6_i1	0	KO_EUK
c110521_g2_i2	1	c110521_g2_i2	0	KO_EUK
c110522_g1_i2	1	c110522_g1_i2	0	KO_EUK
c110523_g1_i1	1	c110523_g1_i1	0	KO_EUK
c110524_g1_i4	1	c110524_g1_i4	0	KO_EUK
c110524_g2_i1	1	c110524_g2_i1	1	KO_EUK
c110525_g1_i2	1	c110525_g1_i2	0	KO_EUK
c110525_g2_i2	1	c110525_g2_i2	0	KO_EUK
c110526_g2_i1	1	c110526_g2_i1	0	KO_EUK
c110526_g3_i1	1	c110526_g3_i1	0	KO_EUK
c110526_g4_i1	1	c110526_g4_i1	0	KO_EUK
c110526_g5_i1	1	c110526_g5_i1	0	KO_EUK
c110526_g6_i5	1	c110526_g6_i5	0	KO_EUK
c110526_g7_i1	1	c110526_g7_i1	0	KO_EUK
c110527_g1_i1	1	c110527_g1_i1	0	KO_EUK
c110527_g2_i1	1	c110527_g2_i1	0	KO_EUK
c110528_g1_i2	1	c110528_g1_i2	0	KO_EUK
c110529_g1_i3	1	c110529_g1_i3	0	KO_EUK
c110529_g2_i1	1	c110529_g2_i1	0	KO_EUK
c110530_g1_i1	1	c110530_g1_i1	0	KO_EUK
c110530_g2_i1	1	c110530_g2_i1	0	KO_EUK
c110530_g3_i1	1	c110530_g3_i1	0	KO_EUK
c110530_g4_i1	1	c110530_g4_i1	0	KO_EUK
c110531_g1_i1	1	c110531_g1_i1	0	KO_EUK
c110532_g1_i1	1	c110532_g1_i1	0	KO_EUK
c110532_g2_i1	1	c110532_g2_i1	0	KO_EUK
c110533_g1_i1	1	c110533_g1_i1	0	KO_EUK
c110534_g2_i2	1	c110534_g2_i2	0	KO_EUK
c110535_g3_i2	1	c110535_g3_i2	0	KO_EUK
c110535_g4_i1	1	c110535_g4_i1	0	KO_EUK
c110536_g1_i2	1	c110536_g1_i2	0	KO_EUK
c110537_g1_i1	1	c110537_g1_i1	0	KO_EUK
c110538_g1_i1	1	c110538_g1_i1	0	KO_EUK
c110539_g1_i1	1	c110539_g1_i1	0	KO_EUK
c110539_g2_i2	1	c110539_g2_i2	0	KO_EUK
c110540_g1_i1	1	c110540_g1_i1	0	KO_EUK
c110541_g1_i1	1	c110541_g1_i1	0	KO_EUK
c110542_g1_i2	1	c110542_g1_i2	0	KO_EUK
c110543_g1_i1	1	c110543_g1_i1	0	KO_EUK
c110543_g2_i1	1	c110543_g2_i1	0	KO_EUK
c110544_g1_i1	1	c110544_g1_i1	0	KO_EUK
c110544_g2_i1	1	c110544_g2_i1	0	KO_EUK
c110545_g1_i1	1	c110545_g1_i1	0	KO_EUK
c110546_g1_i2	1	c110546_g1_i2	0	KO_EUK
c110547_g1_i1	1	c110547_g1_i1	0	KO_EUK
c110548_g1_i1	1	c110548_g1_i1	0	KO_EUK
c110548_g2_i2	1	c110548_g2_i2	0	KO_EUK
c110548_g3_i1	1	c110548_g3_i1	0	KO_EUK
c110548_g4_i1	1	c110548_g4_i1	0	KO_EUK
c110549_g2_i1	1	c110549_g2_i1	0	KO_EUK
c110549_g3_i1	1	c110549_g3_i1	0	KO_EUK
c110550_g1_i2	1	c110550_g1_i2	0	KO_EUK
c110551_g1_i2	1	c110551_g1_i2	0	KO_EUK
c110552_g1_i1	1	c110552_g1_i1	0	KO_EUK
c110552_g2_i2	1	c110552_g2_i2	0	KO_EUK
c110553_g1_i1	1	c110553_g1_i1	0	KO_EUK
c110554_g1_i1	1	c110554_g1_i1	0	KO_EUK
c110555_g2_i1	1	c110555_g2_i1	0	KO_EUK
c110556_g1_i3	1	c110556_g1_i3	0	KO_EUK
c110557_g1_i1	1	c110557_g1_i1	0	KO_EUK
c110558_g1_i1	1	c110558_g1_i1	0	KO_EUK
c110559_g2_i2	1	c110559_g2_i2	0	KO_EUK
c110560_g1_i2	1	c110560_g1_i2	0	KO_EUK
c110561_g2_i1	1	c110561_g2_i1	0	KO_EUK
c110562_g1_i1	1	c110562_g1_i1	0	KO_EUK
c110563_g1_i1	1	c110563_g1_i1	0	KO_EUK
c110564_g1_i3	1	c110564_g1_i3	0	KO_EUK
c110565_g2_i3	1	c110565_g2_i3	0	KO_EUK
c110565_g4_i1	1	c110565_g4_i1	0	KO_EUK
c110566_g1_i1	1	c110566_g1_i1	0	KO_EUK
c110567_g1_i7	1	c110567_g1_i7	0	KO_EUK
c110568_g1_i1	1	c110568_g1_i1	0	KO_EUK
c110569_g2_i1	1	c110569_g2_i1	0	KO_EUK
c110569_g3_i1	1	c110569_g3_i1	0	KO_EUK
c110569_g5_i1	1	c110569_g5_i1	0	KO_EUK
c11056_g1_i1	1	c11056_g1_i1	0	KO_EUK
c110570_g1_i1	1	c110570_g1_i1	0	KO_EUK
c110570_g2_i2	1	c110570_g2_i2	0	KO_EUK
c110570_g3_i1	1	c110570_g3_i1	0	KO_EUK
c110571_g1_i2	1	c110571_g1_i2	0	KO_EUK
c110572_g1_i1	1	c110572_g1_i1	0	KO_EUK
c110573_g1_i1	1	c110573_g1_i1	0	KO_EUK
c110574_g1_i1	1	c110574_g1_i1	0	KO_EUK
c110575_g1_i1	1	c110575_g1_i1	0	KO_EUK
c110576_g2_i1	1	c110576_g2_i1	0	KO_EUK
c110576_g3_i1	1	c110576_g3_i1	0	KO_EUK
c110576_g4_i2	1	c110576_g4_i2	0	KO_EUK
c110577_g1_i1	1	c110577_g1_i1	0	KO_EUK
c110578_g1_i1	1	c110578_g1_i1	0	KO_EUK
c110579_g1_i1	1	c110579_g1_i1	0	KO_EUK
c110580_g2_i1	1	c110580_g2_i1	0	KO_EUK
c110581_g1_i1	1	c110581_g1_i1	0	KO_EUK
c110582_g1_i1	1	c110582_g1_i1	0	KO_EUK
c110583_g1_i2	1	c110583_g1_i2	0	KO_EUK
c110584_g1_i1	1	c110584_g1_i1	0	KO_EUK
c110585_g1_i1	1	c110585_g1_i1	0	KO_EUK
c110586_g1_i1	1	c110586_g1_i1	0	KO_EUK
c110586_g2_i1	1	c110586_g2_i1	0	KO_EUK
c110587_g1_i1	1	c110587_g1_i1	0	KO_EUK
c110588_g2_i1	1	c110588_g2_i1	0	KO_EUK
c110588_g3_i1	1	c110588_g3_i1	1	KO_EUK
c110589_g10_i1	1	c110589_g10_i1	0	KO_EUK
c110589_g11_i2	1	c110589_g11_i2	0	KO_EUK
c110589_g12_i1	1	c110589_g12_i1	0	KO_EUK
c110589_g1_i1	1	c110589_g1_i1	0	KO_EUK
c110589_g2_i2	1	c110589_g2_i2	0	KO_EUK
c110589_g3_i1	1	c110589_g3_i1	0	KO_EUK
c110589_g5_i1	1	c110589_g5_i1	0	KO_EUK
c110589_g8_i1	1	c110589_g8_i1	0	KO_EUK
c110589_g9_i1	1	c110589_g9_i1	0	KO_EUK
c110590_g1_i3	1	c110590_g1_i3	0	KO_EUK
c110591_g1_i2	1	c110591_g1_i2	0	KO_EUK
c110592_g2_i1	1	c110592_g2_i1	0	KO_EUK
c110593_g1_i1	1	c110593_g1_i1	0	KO_EUK
c110594_g1_i1	1	c110594_g1_i1	0	KO_EUK
c110595_g1_i1	1	c110595_g1_i1	0	KO_EUK
c110595_g2_i1	1	c110595_g2_i1	0	KO_EUK
c110596_g1_i1	1	c110596_g1_i1	0	KO_EUK
c110597_g1_i3	1	c110597_g1_i3	0	KO_EUK
c110598_g1_i1	1	c110598_g1_i1	0	KO_EUK
c110598_g3_i1	1	c110598_g3_i1	0	KO_EUK
c110599_g1_i2	1	c110599_g1_i2	0	KO_EUK
c110600_g1_i1	1	c110600_g1_i1	0	KO_EUK
c110602_g1_i2	1	c110602_g1_i2	0	KO_EUK
c110603_g1_i2	1	c110603_g1_i2	0	KO_EUK
c110604_g1_i1	1	c110604_g1_i1	0	KO_EUK
c110605_g1_i1	1	c110605_g1_i1	0	KO_EUK
c110606_g1_i1	1	c110606_g1_i1	0	KO_EUK
c110606_g2_i3	1	c110606_g2_i3	0	KO_EUK
c110607_g1_i2	1	c110607_g1_i2	0	KO_EUK
c110608_g1_i1	1	c110608_g1_i1	0	KO_EUK
c110609_g3_i1	1	c110609_g3_i1	0	KO_EUK
c110609_g4_i1	1	c110609_g4_i1	0	KO_EUK
c110609_g5_i1	1	c110609_g5_i1	0	KO_EUK
c110609_g6_i1	1	c110609_g6_i1	0	KO_EUK
c110609_g7_i1	1	c110609_g7_i1	0	KO_EUK
c110610_g1_i1	1	c110610_g1_i1	0	KO_EUK
c110610_g2_i1	1	c110610_g2_i1	0	KO_EUK
c110610_g3_i1	1	c110610_g3_i1	0	KO_EUK
c110610_g4_i1	1	c110610_g4_i1	0	KO_EUK
c110611_g1_i1	1	c110611_g1_i1	0	KO_EUK
c110611_g2_i1	1	c110611_g2_i1	0	KO_EUK
c110612_g1_i1	1	c110612_g1_i1	0	KO_EUK
c110612_g2_i1	1	c110612_g2_i1	0	KO_EUK
c110612_g3_i3	1	c110612_g3_i3	0	KO_EUK
c110613_g1_i1	1	c110613_g1_i1	0	KO_EUK
c110615_g1_i1	1	c110615_g1_i1	0	KO_EUK
c110615_g2_i1	1	c110615_g2_i1	0	KO_EUK
c110615_g3_i1	1	c110615_g3_i1	0	KO_EUK
c110615_g4_i1	1	c110615_g4_i1	0	KO_EUK
c110615_g5_i1	1	c110615_g5_i1	0	KO_EUK
c110615_g6_i1	1	c110615_g6_i1	0	KO_EUK
c110616_g2_i1	1	c110616_g2_i1	0	KO_EUK
c110616_g3_i1	1	c110616_g3_i1	0	KO_EUK
c110617_g1_i1	1	c110617_g1_i1	0	KO_EUK
c110617_g2_i1	1	c110617_g2_i1	0	KO_EUK
c110617_g5_i1	1	c110617_g5_i1	0	KO_EUK
c110618_g1_i3	1	c110618_g1_i3	0	KO_EUK
c110619_g1_i1	1	c110619_g1_i1	0	KO_EUK
c110619_g2_i1	1	c110619_g2_i1	0	KO_EUK
c110620_g1_i2	1	c110620_g1_i2	0	KO_EUK
c110620_g2_i1	1	c110620_g2_i1	0	KO_EUK
c110621_g1_i1	1	c110621_g1_i1	0	KO_EUK
c110622_g1_i1	1	c110622_g1_i1	0	KO_EUK
c110623_g1_i2	1	c110623_g1_i2	0	KO_EUK
c110624_g1_i1	1	c110624_g1_i1	0	KO_EUK
c110625_g1_i1	1	c110625_g1_i1	0	KO_EUK
c110625_g2_i1	1	c110625_g2_i1	0	KO_EUK
c110626_g1_i2	1	c110626_g1_i2	0	KO_EUK
c110627_g1_i1	1	c110627_g1_i1	0	KO_EUK
c110627_g2_i1	1	c110627_g2_i1	0	KO_EUK
c110627_g3_i1	1	c110627_g3_i1	0	KO_EUK
c110627_g4_i1	1	c110627_g4_i1	0	KO_EUK
c110627_g5_i1	1	c110627_g5_i1	0	KO_EUK
c110628_g1_i1	1	c110628_g1_i1	0	KO_EUK
c110629_g2_i2	1	c110629_g2_i2	0	KO_EUK
c110629_g3_i1	1	c110629_g3_i1	0	KO_EUK
c110630_g1_i2	1	c110630_g1_i2	0	KO_EUK
c110631_g1_i1	1	c110631_g1_i1	0	KO_EUK
c110632_g1_i2	1	c110632_g1_i2	0	KO_EUK
c110633_g1_i2	1	c110633_g1_i2	0	KO_EUK
c110634_g1_i1	1	c110634_g1_i1	0	KO_EUK
c110634_g2_i1	1	c110634_g2_i1	0	KO_EUK
c110634_g3_i2	1	c110634_g3_i2	0	KO_EUK
c110635_g1_i2	1	c110635_g1_i2	0	KO_EUK
c110635_g2_i1	1	c110635_g2_i1	0	KO_EUK
c110635_g6_i1	1	c110635_g6_i1	0	KO_EUK
c110635_g7_i1	1	c110635_g7_i1	0	KO_EUK
c110636_g1_i3	1	c110636_g1_i3	0	KO_EUK
c110637_g1_i1	1	c110637_g1_i1	0	KO_EUK
c110638_g1_i1	1	c110638_g1_i1	0	KO_EUK
c110639_g1_i2	1	c110639_g1_i2	0	KO_EUK
c110639_g3_i1	1	c110639_g3_i1	0	KO_EUK
c110640_g1_i1	1	c110640_g1_i1	0	KO_EUK
c110640_g2_i1	1	c110640_g2_i1	0	KO_EUK
c110641_g1_i3	1	c110641_g1_i3	0	KO_EUK
c110642_g1_i1	1	c110642_g1_i1	0	KO_EUK
c110643_g1_i1	1	c110643_g1_i1	0	KO_EUK
c110643_g2_i2	1	c110643_g2_i2	0	KO_EUK
c110644_g1_i1	1	c110644_g1_i1	0	KO_EUK
c110645_g1_i1	1	c110645_g1_i1	0	KO_EUK
c110645_g2_i1	1	c110645_g2_i1	0	KO_EUK
c110645_g3_i1	1	c110645_g3_i1	0	KO_EUK
c110645_g4_i1	1	c110645_g4_i1	0	KO_EUK
c110646_g1_i1	1	c110646_g1_i1	0	KO_EUK
c110647_g2_i1	1	c110647_g2_i1	0	KO_EUK
c110648_g1_i1	1	c110648_g1_i1	0	KO_EUK
c110649_g1_i1	1	c110649_g1_i1	0	KO_EUK
c11064_g1_i1	1	c11064_g1_i1	0	KO_EUK
c110651_g1_i1	1	c110651_g1_i1	0	KO_EUK
c110652_g1_i1	1	c110652_g1_i1	0	KO_EUK
c110653_g1_i1	1	c110653_g1_i1	0	KO_EUK
c110654_g1_i1	1	c110654_g1_i1	0	KO_EUK
c110655_g1_i2	1	c110655_g1_i2	0	KO_EUK
c110656_g1_i3	1	c110656_g1_i3	0	KO_EUK
c110657_g4_i1	1	c110657_g4_i1	0	KO_EUK
c110657_g5_i1	1	c110657_g5_i1	0	KO_EUK
c110658_g1_i1	1	c110658_g1_i1	0	KO_EUK
c110659_g1_i1	1	c110659_g1_i1	0	KO_EUK
c110659_g2_i1	1	c110659_g2_i1	0	KO_EUK
c110660_g1_i1	1	c110660_g1_i1	0	KO_EUK
c110661_g1_i1	1	c110661_g1_i1	1	KO_EUK
c110661_g2_i1	1	c110661_g2_i1	1	KO_EUK
c110662_g1_i2	1	c110662_g1_i2	0	KO_EUK
c110662_g2_i1	1	c110662_g2_i1	0	KO_EUK
c110662_g3_i2	1	c110662_g3_i2	0	KO_EUK
c110663_g2_i3	1	c110663_g2_i3	0	KO_EUK
c110664_g1_i1	1	c110664_g1_i1	0	KO_EUK
c110665_g2_i1	1	c110665_g2_i1	0	KO_EUK
c110666_g1_i1	1	c110666_g1_i1	0	KO_EUK
c110667_g1_i2	1	c110667_g1_i2	0	KO_EUK
c110668_g1_i5	1	c110668_g1_i5	0	KO_EUK
c110669_g1_i1	1	c110669_g1_i1	0	KO_EUK
c11066_g1_i1	1	c11066_g1_i1	0	KO_EUK
c110670_g1_i1	1	c110670_g1_i1	0	KO_EUK
c110670_g2_i8	1	c110670_g2_i8	0	KO_EUK
c110670_g3_i2	1	c110670_g3_i2	0	KO_EUK
c110670_g4_i2	1	c110670_g4_i2	0	KO_EUK
c110670_g5_i1	1	c110670_g5_i1	0	KO_EUK
c110670_g6_i2	1	c110670_g6_i2	0	KO_EUK
c110671_g1_i1	1	c110671_g1_i1	0	KO_EUK
c110672_g3_i1	1	c110672_g3_i1	0	KO_EUK
c110673_g1_i1	1	c110673_g1_i1	0	KO_EUK
c110673_g3_i1	1	c110673_g3_i1	1	KO_EUK
c110674_g1_i3	1	c110674_g1_i3	0	KO_EUK
c110675_g1_i1	1	c110675_g1_i1	0	KO_EUK
c110676_g1_i1	1	c110676_g1_i1	0	KO_EUK
c110677_g1_i2	1	c110677_g1_i2	0	KO_EUK
c110678_g1_i1	1	c110678_g1_i1	0	KO_EUK
c110679_g1_i1	1	c110679_g1_i1	0	KO_EUK
c110679_g2_i3	1	c110679_g2_i3	0	KO_EUK
c11067_g1_i1	1	c11067_g1_i1	0	KO_EUK
c110680_g1_i1	1	c110680_g1_i1	0	KO_EUK
c110681_g1_i1	1	c110681_g1_i1	0	KO_EUK
c110682_g1_i1	1	c110682_g1_i1	0	KO_EUK
c110683_g1_i1	1	c110683_g1_i1	0	KO_EUK
c110683_g2_i1	1	c110683_g2_i1	0	KO_EUK
c110683_g3_i1	1	c110683_g3_i1	0	KO_EUK
c110683_g4_i1	1	c110683_g4_i1	0	KO_EUK
c110683_g6_i1	1	c110683_g6_i1	0	KO_EUK
c110683_g7_i1	1	c110683_g7_i1	0	KO_EUK
c110684_g1_i2	1	c110684_g1_i2	0	KO_EUK
c110685_g1_i2	1	c110685_g1_i2	0	KO_EUK
c110685_g2_i1	1	c110685_g2_i1	0	KO_EUK
c110686_g1_i1	1	c110686_g1_i1	0	KO_EUK
c110687_g1_i1	1	c110687_g1_i1	0	KO_EUK
c110688_g1_i3	1	c110688_g1_i3	0	KO_EUK
c110689_g2_i1	1	c110689_g2_i1	0	KO_EUK
c110690_g1_i1	1	c110690_g1_i1	0	KO_EUK
c110691_g1_i1	1	c110691_g1_i1	0	KO_EUK
c110693_g1_i1	1	c110693_g1_i1	0	KO_EUK
c110693_g2_i1	1	c110693_g2_i1	0	KO_EUK
c110693_g3_i1	1	c110693_g3_i1	0	KO_EUK
c110693_g5_i4	1	c110693_g5_i4	0	KO_EUK
c110693_g6_i1	1	c110693_g6_i1	0	KO_EUK
c110693_g7_i1	1	c110693_g7_i1	0	KO_EUK
c110694_g1_i1	1	c110694_g1_i1	0	KO_EUK
c110695_g2_i2	1	c110695_g2_i2	0	KO_EUK
c110695_g3_i1	1	c110695_g3_i1	0	KO_EUK
c110695_g4_i3	1	c110695_g4_i3	0	KO_EUK
c110696_g1_i8	1	c110696_g1_i8	0	KO_EUK
c110697_g1_i1	1	c110697_g1_i1	0	KO_EUK
c110698_g1_i1	1	c110698_g1_i1	0	KO_EUK
c110698_g2_i3	1	c110698_g2_i3	0	KO_EUK
c110698_g3_i1	1	c110698_g3_i1	0	KO_EUK
c110699_g1_i2	1	c110699_g1_i2	0	KO_EUK
c110699_g2_i1	1	c110699_g2_i1	0	KO_EUK
c110700_g1_i3	1	c110700_g1_i3	0	KO_EUK
c110701_g1_i1	1	c110701_g1_i1	0	KO_EUK
c110702_g1_i2	1	c110702_g1_i2	0	KO_EUK
c110703_g1_i1	1	c110703_g1_i1	0	KO_EUK
c110704_g2_i1	1	c110704_g2_i1	0	KO_EUK
c110704_g3_i1	1	c110704_g3_i1	0	KO_EUK
c110704_g4_i1	1	c110704_g4_i1	0	KO_EUK
c110705_g1_i1	1	c110705_g1_i1	0	KO_EUK
c110706_g1_i1	1	c110706_g1_i1	0	KO_EUK
c110706_g2_i2	1	c110706_g2_i2	0	KO_EUK
c110706_g3_i2	1	c110706_g3_i2	0	KO_EUK
c110706_g4_i1	1	c110706_g4_i1	0	KO_EUK
c110706_g5_i1	1	c110706_g5_i1	0	KO_EUK
c110707_g1_i1	1	c110707_g1_i1	0	KO_EUK
c110708_g2_i1	1	c110708_g2_i1	0	KO_EUK
c110708_g3_i1	1	c110708_g3_i1	0	KO_EUK
c110708_g4_i1	1	c110708_g4_i1	0	KO_EUK
c110709_g1_i1	1	c110709_g1_i1	0	KO_EUK
c110709_g2_i1	1	c110709_g2_i1	0	KO_EUK
c110710_g1_i1	1	c110710_g1_i1	0	KO_EUK
c110711_g1_i2	1	c110711_g1_i2	0	KO_EUK
c110712_g1_i1	1	c110712_g1_i1	0	KO_EUK
c110712_g2_i1	1	c110712_g2_i1	0	KO_EUK
c110713_g1_i1	1	c110713_g1_i1	0	KO_EUK
c110714_g1_i2	1	c110714_g1_i2	0	KO_EUK
c110714_g2_i1	1	c110714_g2_i1	0	KO_EUK
c110715_g1_i2	1	c110715_g1_i2	0	KO_EUK
c110716_g1_i2	1	c110716_g1_i2	0	KO_EUK
c110716_g2_i1	1	c110716_g2_i1	0	KO_EUK
c110717_g1_i1	1	c110717_g1_i1	0	KO_EUK
c110717_g2_i1	1	c110717_g2_i1	0	KO_EUK
c110717_g3_i4	1	c110717_g3_i4	0	KO_EUK
c110718_g1_i1	1	c110718_g1_i1	0	KO_EUK
c110718_g2_i1	1	c110718_g2_i1	0	KO_EUK
c110718_g3_i1	1	c110718_g3_i1	0	KO_EUK
c110719_g1_i3	1	c110719_g1_i3	0	KO_EUK
c110720_g2_i1	1	c110720_g2_i1	0	KO_EUK
c110721_g3_i1	1	c110721_g3_i1	0	KO_EUK
c110721_g4_i1	1	c110721_g4_i1	0	KO_EUK
c110722_g1_i1	1	c110722_g1_i1	0	KO_EUK
c110722_g2_i1	1	c110722_g2_i1	0	KO_EUK
c110722_g3_i1	1	c110722_g3_i1	0	KO_EUK
c110723_g1_i1	1	c110723_g1_i1	0	KO_EUK
c110724_g1_i1	1	c110724_g1_i1	0	KO_EUK
c110724_g2_i1	1	c110724_g2_i1	0	KO_EUK
c110725_g1_i2	1	c110725_g1_i2	0	KO_EUK
c110726_g1_i1	1	c110726_g1_i1	0	KO_EUK
c110727_g2_i1	1	c110727_g2_i1	0	KO_EUK
c110728_g1_i1	1	c110728_g1_i1	0	KO_EUK
c110728_g2_i4	1	c110728_g2_i4	0	KO_EUK
c110728_g3_i2	1	c110728_g3_i2	0	KO_EUK
c110728_g4_i2	1	c110728_g4_i2	0	KO_EUK
c110728_g5_i1	1	c110728_g5_i1	0	KO_EUK
c110729_g1_i1	1	c110729_g1_i1	0	KO_EUK
c110730_g1_i1	1	c110730_g1_i1	0	KO_EUK
c110730_g2_i1	1	c110730_g2_i1	0	KO_EUK
c110731_g2_i1	1	c110731_g2_i1	0	KO_EUK
c110732_g1_i1	1	c110732_g1_i1	0	KO_EUK
c110732_g2_i1	1	c110732_g2_i1	0	KO_EUK
c110733_g1_i1	1	c110733_g1_i1	0	KO_EUK
c110734_g1_i1	1	c110734_g1_i1	0	KO_EUK
c110735_g1_i1	1	c110735_g1_i1	0	KO_EUK
c110735_g2_i1	1	c110735_g2_i1	0	KO_EUK
c110736_g4_i1	1	c110736_g4_i1	0	KO_EUK
c110737_g2_i3	1	c110737_g2_i3	0	KO_EUK
c110737_g3_i1	1	c110737_g3_i1	0	KO_EUK
c110738_g1_i1	1	c110738_g1_i1	0	KO_EUK
c110739_g1_i1	1	c110739_g1_i1	0	KO_EUK
c110740_g1_i1	1	c110740_g1_i1	0	KO_EUK
c110741_g1_i3	1	c110741_g1_i3	0	KO_EUK
c110742_g1_i1	1	c110742_g1_i1	0	KO_EUK
c110743_g1_i1	1	c110743_g1_i1	0	KO_EUK
c110744_g1_i1	1	c110744_g1_i1	0	KO_EUK
c110745_g1_i1	1	c110745_g1_i1	0	KO_EUK
c110746_g1_i2	1	c110746_g1_i2	0	KO_EUK
c110746_g3_i1	1	c110746_g3_i1	0	KO_EUK
c110748_g1_i1	1	c110748_g1_i1	0	KO_EUK
c110749_g1_i3	1	c110749_g1_i3	0	KO_EUK
c110749_g2_i1	1	c110749_g2_i1	0	KO_EUK
c110749_g3_i1	1	c110749_g3_i1	0	KO_EUK
c110749_g4_i1	1	c110749_g4_i1	0	KO_EUK
c110749_g5_i1	1	c110749_g5_i1	0	KO_EUK
c110749_g6_i2	1	c110749_g6_i2	0	KO_EUK
c110750_g1_i1	1	c110750_g1_i1	0	KO_EUK
c110751_g1_i1	1	c110751_g1_i1	0	KO_EUK
c110752_g1_i6	1	c110752_g1_i6	0	KO_EUK
c110752_g2_i1	1	c110752_g2_i1	0	KO_EUK
c110752_g3_i1	1	c110752_g3_i1	0	KO_EUK
c110753_g1_i1	1	c110753_g1_i1	0	KO_EUK
c110754_g1_i1	1	c110754_g1_i1	0	KO_EUK
c110755_g1_i1	1	c110755_g1_i1	0	KO_EUK
c110756_g1_i1	1	c110756_g1_i1	1	KO_EUK
c110757_g1_i2	1	c110757_g1_i2	0	KO_EUK
c110758_g1_i3	1	c110758_g1_i3	0	KO_EUK
c110759_g1_i1	1	c110759_g1_i1	0	KO_EUK
c110759_g2_i1	1	c110759_g2_i1	0	KO_EUK
c110760_g1_i1	1	c110760_g1_i1	0	KO_EUK
c110761_g2_i1	1	c110761_g2_i1	0	KO_EUK
c110762_g1_i2	1	c110762_g1_i2	0	KO_EUK
c110762_g2_i1	1	c110762_g2_i1	0	KO_EUK
c110763_g1_i1	1	c110763_g1_i1	0	KO_EUK
